group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,672833700.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,667422000.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,631978100.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,670501100.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,654292000.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,654935000.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,624376900.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,650307000.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,640832000.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,666591000.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,633196600.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,631964200.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,616628200.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,663170000.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,637524700.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,640954600.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,633337900.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,639522000.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,615975100.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,639968700.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,622607800.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,634130000.0,ns,1
benchmarks,create_data_items_in_parallel,524288000,1048576,bytes,696566900.0,ns,1
