group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_data_item,32768,32768,bytes,50933700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,54070800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,60812500.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,59733500.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,55404700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,56258300.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,53745800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,52563100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50951100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,58611400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51264300.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51011900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50874500.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,54925500.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51300400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51019600.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,52806900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,54127700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,59597000.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,58513800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,71043800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,55607700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,53586700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,54069100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,54660800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,54624400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,53121700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,52616100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,61413100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,52977600.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,52900600.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,53360500.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51792600.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50839200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51689500.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,52978700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50186200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50315800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50341800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50010300.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49363200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49602200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,52808900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51064900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50703000.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51015900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51264200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,53406900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50294400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50658200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50611900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50465800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50128200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49790400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50228700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50159200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50077600.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50600500.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50123000.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50058600.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49761300.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49412400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49375800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49418100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49767200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50250900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49592100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,55870800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50520900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50714100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50612300.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50559800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50084600.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50623900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,51971100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49074000.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49211400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49473900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49072700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49229800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49257700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50341900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49738000.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49722400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49870100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50001400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49385700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,54933100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50612800.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50685400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49786900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50686400.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49658300.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,49474200.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,50356300.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,48866100.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,48224700.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,48381900.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,48363000.0,ns,13
benchmarks,create_data_item,32768,32768,bytes,48001100.0,ns,13
