group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,418920400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,419314100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,400271100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,402889300.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,444305400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,431476300.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,408839500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,395498700.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,397813400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,404776200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,397207200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,400043100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,437455300.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,459007600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,442462600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,436233300.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,441381500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,441932900.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,468908600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,468630300.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,510864400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,494897400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,516560600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,502899800.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,510674600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,505950000.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,511709700.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,526718500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,505643800.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,555209700.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,547077200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,524142400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,499685700.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,557039500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,649346000.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,593124000.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,555256100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,533948500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,580703700.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,613065400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,540038400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,538555800.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,534193200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,518852100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,518326400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,565391100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,533596200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,622012000.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,573440200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,552811600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,597601200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,566826700.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,543626200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,536103700.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,533254100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,524396900.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,520513200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,582799700.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,527791400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,546754300.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,548367200.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,548846500.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,588587100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,529352100.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,533007600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,514189400.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,510906600.0,ns,1
benchmarks,create_data_items_in_parallel,131072000,262144,bytes,501425100.0,ns,1
