group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1352889800.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1390738100.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1198284300.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1441992000.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1286186300.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1181699000.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1336393500.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1286446900.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1182683800.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1349677700.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1239036000.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1206587200.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1370519400.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1295598900.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1196118500.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1506777100.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1292909100.0,ns,1
benchmarks,create_bundle_from_data_items,838860800,16777216,bytes,1158733300.0,ns,1
