group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,81378000.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,88291500.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,83303200.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,83953200.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,85902000.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,84690000.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,85256900.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,84210300.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,90664400.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,86574600.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,86760800.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,84327000.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,88893400.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,81758200.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,82477100.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,80897100.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,84245400.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,83305100.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,82103900.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,87889100.0,ns,2
benchmarks,create_transaction_from_bundle,16384000,32768,bytes,85123600.0,ns,2
