group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,582021400.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,499342800.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,505944700.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,497351200.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,485217500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,500113200.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,471127800.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,531890700.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,483617300.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,494049500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,482435100.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,517195600.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,484920500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,528316100.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,482587400.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,532729300.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,523249300.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,503370200.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,514647700.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,509317700.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,480741700.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,498551600.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,501881000.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,485418400.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,533113500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,588629100.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,588072400.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,526859800.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,476601300.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,488529500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,488186300.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,486441600.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,475567600.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,483345400.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,479275200.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,485199000.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,472912500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,488821100.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,481958900.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,485439600.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,473159500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,486042600.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,481775900.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,485107500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,472443600.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,481064100.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,483430000.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,479558200.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,472438100.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,484357900.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,472744700.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,462577000.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,499031400.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,506397500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,580337200.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,476779000.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,447911500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,474823700.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,522236900.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,542181100.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,480014500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,469221400.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,471408700.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,468167300.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,460396200.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,459543500.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,458311100.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,468534000.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,453527000.0,ns,1
benchmarks,create_data_items_in_parallel,16384000,32768,bytes,475982400.0,ns,1
