group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_data_item,4194304,4194304,bytes,67577200.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58403200.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,63053500.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57306900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58767900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,61064700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,59970200.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,63827600.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,62835700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,66020100.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,66040200.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,65622800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,65310100.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,63604900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,61120400.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,60710800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,64584100.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,60657800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56988800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56967400.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56970000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55943000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57326700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56346800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,59469600.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,60285000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57982700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,61665500.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57075200.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57229300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55916700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56113100.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56901700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,61628000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58096400.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57924900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,62211700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,59726900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58267900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58019800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56226100.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56361500.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58539900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55842500.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56149000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55943700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56644400.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,59227600.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,60839900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58790900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,62700300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57787600.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57383300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56592200.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57184300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56608700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57236000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,59249400.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,64081700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,63538200.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,64660600.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,64505700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,65364100.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,63542900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,65300800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,63985600.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,68408800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,67276300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,63071100.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,60368000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57693300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57513000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57347500.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56889800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56157300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57820300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56146300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,57658800.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56705200.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56986000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55684200.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55683700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56074300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58921400.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58864500.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56290700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,58003000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55798000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55834700.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55752300.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55043000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55278500.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55562600.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55416000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55585600.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55998100.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56128500.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,56227900.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55745000.0,ns,5
benchmarks,create_data_item,4194304,4194304,bytes,55027000.0,ns,5
