group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,326184200.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,323077100.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,323050400.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,321808900.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,323747000.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,318554200.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,317414300.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,316290900.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,324184100.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,317323300.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,315578900.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,324195400.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,313804500.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,315509000.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,319995100.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,312732900.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,311891400.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,318415100.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,317898500.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,326989600.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,320600100.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,330285600.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,318530200.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,325772800.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,321402300.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,329730500.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,322712500.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,319404600.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,321080200.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,332571400.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,313625400.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,326393700.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,323714500.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,376803300.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,319833500.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,335750600.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,317792800.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,324367900.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,319577100.0,ns,1
benchmarks,create_data_items_in_parallel,629145600,4194304,bytes,325447800.0,ns,1
