group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmarks,create_data_item,16777216,16777216,bytes,65596500.0,ns,2
benchmarks,create_data_item,16777216,16777216,bytes,65984700.0,ns,2
benchmarks,create_data_item,16777216,16777216,bytes,65738500.0,ns,2
benchmarks,create_data_item,16777216,16777216,bytes,66128900.0,ns,2
benchmarks,create_data_item,16777216,16777216,bytes,65705000.0,ns,2
benchmarks,create_data_item,16777216,16777216,bytes,66047200.0,ns,2
benchmarks,create_data_item,16777216,16777216,bytes,66503000.0,ns,2
benchmarks,create_data_item,16777216,16777216,bytes,66289100.0,ns,2
benchmarks,create_data_item,16777216,16777216,bytes,68549200.0,ns,2
benchmarks,create_data_item,16777216,16777216,bytes,85895600.0,ns,2
